id,word,definition,ratio,partial_ratio,token_sort_ratio,token_set_ratio,WRatio
7088,böğür,yan taraf,14,20,17,17,30
10027,dokumak,"en ince noktalarına kadar özen göstererek, emek vererek ortaya çıkarmak",15,57,16,16,34
32122,otçullar,"bitki yiyerek beslenen canlılar, otoburlar",24,62,25,25,64
43119,varlıklı,zengin,0,0,0,0,0
9525,dikişsiz,yapıştırma yoluyla yapılmış,6,12,6,6,11
50842,şöhretsiz,"ünü olmayan, ünsüz",15,22,19,19,24
2938,ayarlayıcı,"ayar veya düzen veren şey, regülatör",26,50,33,33,45
40621,terapi,tedavi,67,67,67,67,67
8745,deliksiz,deliği olmayan,45,62,45,45,56
45838,yöntemsiz,"bir yönteme dayanmayan, düzensiz, uygunsuz, metotsuz",30,67,22,22,56
38756,sığırödü,kırlarda görülen bir tür çalı cinsi bitki,16,38,19,19,45
32874,paylı,"hisseli, hissedarları olan",19,40,20,20,36
30141,münhasıran,"yalnız, özellikle",15,20,17,17,20
39799,tayga,"orman kuşağı, kozalaklı orman bitki örtüsü",9,20,14,16,34
578,akma,"reçine, çam sakızı, akındırık",18,50,28,28,45
45123,yenileşim,"değişen koşullara uyabilmek için toplumsal, kültürel ve yönetimsel ortamlarda yeni yöntemlerin kullanılmaya başlanması, yenilik, inovasyon",11,56,12,12,34
1403,amcalık,amcaya yakışan davranış,33,57,40,40,51
28705,mevcudat,"var olan şeyler, varlıklar",18,25,12,12,22
41434,totaliter,"demokratik hak ve özgürlüklerin baskı altında tutulduğu, bütün yetkilerin bir elde veya küçük bir yönetici grubunun elinde toplandığı demokratik olmayan (devlet düzeni), bütüncül",9,44,11,12,26
10799,dökümlü,niteliğinden ötürü kolayca istenilen biçim verilebilen (kumaş),14,43,10,10,30
27586,malak,manda yavrusu,33,60,33,33,54
41169,tokuşmak,"i̇ki şey birbirine çarpmak, çarpışmak",22,50,24,24,45
49444,özür,"kusur, defo",13,25,17,17,45
48813,ödev,"yapılması, yerine getirilmesi, insanlık duygusu, töre ve yasa bakımından gerekli olan iş veya davranış, vazife, vecibe",7,50,5,5,40
32536,paralıca,zengin,0,0,0,0,0
21260,kapan,"düzen, hile",12,20,14,14,13
25694,kükre,öfke veya cinsel istek yüzünden saldırıcı bir durum alan (hayvan),9,40,12,12,30
40510,tenkiye,anüsten su vererek kalın bağırsağın içini temizleme,21,43,21,21,49
5445,betatron,elektronları hızlandıran elektromanyetik bir araç,25,62,29,29,56
16357,hadde,madenleri tel durumuna getirmek için kullanılan ve türlü çapta delikleri olan çelik araç,9,60,9,9,36
17357,hecin,"çift parmaklılar takımının devegiller familyasından, uzunluğu 3, yüksekliği 2 metre kadar olan, sırtında besin depo etmeye yarayan tek hörgücü bulunan, hızlı yürüyen bir tür memeli (camellus dromedarius)",4,40,4,4,34
29615,mukassi,sıkıntılı,12,14,12,12,12
29120,miskalle,"çok az ölçüde, çok az miktarda",21,50,25,31,45
5325,beraber,aynı düzeyde,21,29,22,22,26
28922,miftah,anahtar,31,33,31,31,31
274,adetçe,sayıca,17,18,18,18,18
2393,asistan,araştırma görevlisi,23,29,24,24,26
35546,sarılık,sarı renk,62,57,50,50,62
27500,makas,bazı araçlarda üst üste konulmuş birkaç yassı çelikten yay,13,40,14,14,24
48141,çiğli,i̇zmir iline bağlı ilçelerden biri,21,40,16,16,30
3412,açıktan,"ayrıca, ek olarak",33,43,36,36,45
16862,harmandalı,ege bölgesinde oynanan bir tür zeybek oyunu,11,30,16,16,27
39193,talaş,"testere ile biçilen veya rende, matkap, törpü vb. araçlarla işlenen bir şeyden dökülen kırıntılar",10,60,9,9,36
28562,merserize,bu iplikle yapılan,15,22,15,15,20
161,acuze,"huysuz, yaşlı kadın",17,40,17,17,36
3494,ağaççılık,ağaç yetiştirme işi,29,44,24,24,39
28059,mayalı,maya ile ekşiyip kabarmış,39,67,26,26,60
7667,ceride,"tutanak, kayıt defteri",21,50,22,22,45
15939,güdü,"bilinçli veya bilinçsiz olarak davranışı doğuran, sürekliliğini sağlayan ve ona yön veren herhangi bir güç, saik",3,50,2,2,30
38264,sütlü,"taneleri sertleşmemiş, yumuşak taneli (mısır, buğday vb.)",10,60,11,11,40
24327,koru,bakımlı küçük orman,26,50,30,30,45
49978,ısrar,"direnme, ayak direme, üsteleme, üstünde durma",12,40,9,9,24
9599,dilenmek,kendisini acındırarak bir kimseden bir şey istemek,24,62,21,22,56
17890,huri,cennette yaşadığına inanılan dişi varlık,5,25,5,5,15
46160,yıllanmak,üzerinden bir veya daha çok yıl geçmek,21,44,18,18,50
30830,nebevi,"peygamberle ilgili, peygambere ilişkin",18,50,19,19,45
8997,depresyon,bunalım,12,14,12,12,12
28007,matiz,i̇ki halatı ek yeri kalınlaşmayacak biçimde birbirine ekleme işi,9,40,12,12,24
2215,artist,"güzel sanatlardan birini meslek edinen kimse, sanatçı, sanatkâr",14,33,16,16,20
9686,dinlemek,"uymak, baş eğmek, itaat etmek",27,50,23,23,45
9718,dipdinç,"çok sağlıklı, çok canlı",7,14,8,9,15
17350,hececi,hece ölçüsüyle şiir yazan şair,28,67,31,31,60
26143,kırkbudak,bektaşilikte erenler meydanına konulan kırk kollu büyük şamdan,20,56,17,17,50
3804,babalanmak,"diklenmek, kabadayıca davranmak",39,60,30,30,54
12265,erim,"bir şeyin erebileceği uzaklık, menzil",20,50,20,20,30
29049,mineral,i̇çinde inorganik maddeler bulunan,29,57,30,30,51
46547,zeyrek,"anlayışlı, uyanık, zeki",21,50,22,22,45
45674,yumuşak,"kolaylıkla bükülen, buruşmayan, sert karşıtı",24,57,21,21,51
25461,köleleşmek,köle durumuna gelmek,53,50,36,36,50
3742,aşınma,erozyon,15,17,15,15,15
24334,koruk,henüz olgunlaşmamış ekşi üzüm,18,40,19,19,36
13879,forseps,tutçek,15,17,17,17,17
41005,teşrik,yaptığı bir işe bir kimseyi ortak etme,23,33,23,25,43
50164,şakak,"göz, alın ve yanak arasında, elmacık kemiğinin üstünde bulunan çukurumsu bölge",10,60,11,11,36
26840,latif,"yumuşak, hoş, ince bir güzelliği olan",10,40,10,10,36
14748,gerinmek,kolları açarak gövdeyi gergin bir duruma sokmak,25,62,26,26,56
35391,sarartmak,"rengini sarıya çevirmek, sararmasına yol açmak",29,44,27,27,67
21358,kaporta,otomobilde kaput veya ön kapak,27,57,33,33,51
8573,dağıtmak,"i̇letmek, ulaştırmak",36,62,37,37,56
32023,otoerotizm,kişinin kendi vücudu üzerinde cinsel etkinliklerde bulunma sapıncı,13,30,14,14,27
37994,sülfür,kükürdün başka bir elementle yaptığı bileşik,12,50,9,9,15
41818,tutunmak,"tutup bırakmamak, dayanmak, sarılmak veya asılmak",28,50,18,18,45
39656,tasvir,betim,36,20,36,36,36
5249,bende,"kul, köle",14,20,17,17,18
23818,kolektif,ortaklaşa,24,25,24,24,24
36000,sefine,gemi,40,50,40,40,45
32421,panel,açık oturum,12,0,13,13,13
39842,tazyik,"sıkıştırma, darlaştırma",14,33,21,21,30
47421,çaylı,i̇çinde çay bulunan,33,60,29,29,45
13912,fotofiniş,"bir yarışta, yarışanların varış anını belirleyen aygıt",10,22,16,16,20
36718,sigarasız,sigara içilmeyen,48,67,50,50,68
29972,müfret,teklik,17,17,18,18,18
13323,fazlalaşma,çoğalma,47,57,50,50,60
24207,kopuksuz,"ara vermeden, durmaksızın yapılan",20,50,20,20,45
17902,husuf,ay tutulması,24,40,24,24,36
3775,aşısız,herhangi bir hastalığa karşı aşılanmamış olan (kimse),14,33,18,18,30
49950,ıslanmak,islak duruma gelmek,44,50,30,30,45
19689,itimatsız,güven vermeyen,9,12,9,9,9
41069,tirendaz,ok atan,27,14,27,27,27
43527,voltmetre,bir elektrik devresindeki gizil güç farkını volt cinsinden ölçmeye yarayan alet,18,44,17,17,32
9462,difenbahya,yapraklarının güzelliği nedeniyle sera ve salonlarda yetiştirilen bir süs bitkisi,13,40,16,16,43
2832,avrat,"karı, eş",31,40,33,33,36
37778,susuz,su olmadan,27,40,27,27,38
32942,pehlivan,boylu boslu ve güçlü kimse,18,25,19,19,34
32997,pena,mızrap,20,25,20,20,22
40873,tevazulu,alçak gönüllü,19,25,24,24,24
14642,geometri,"nokta, çizgi, açı, yüzey ve cisimlerin birbirleriyle ilişkilerini, ölçümlerini, özelliklerini inceleyen matematik dalı, hendese",9,50,11,11,30
15550,gönenç,"bolluk, rahatlık ve varlık içinde iyi yaşama, refah",7,33,8,8,30
27934,maskaralık,"şerefsizce, haysiyetsizce davranış, rezalet",23,40,20,20,36
32276,ozanca,şairane,31,36,31,31,31
29569,muhtemel,"gerçekleşmesi de gerçekleşmemesi de ihtimal dâhilinde olan, beklenen, beklenir, umulur, olası, olasılı, mümkün",10,50,9,10,30
5881,biniş,yüksek aşamalı bilginlerin ve yeniçeri subaylarının giydikleri cübbe,11,60,11,11,36
19013,incik,"bazı bölgelerde diz, ayak bileği, baldır veya kaval kemikleri",9,20,10,10,23
36545,sevk,"gönderme, götürme",10,25,12,12,22
23306,keyifsiz,"sağlığı pek yerinde olmayan, rahatsız",22,38,14,14,34
43436,vikont,batı ülkelerinde baron ile kont arasında bir soyluluk unvanı,15,67,15,15,40
26882,lazımlık,ördek,15,20,17,17,22
11587,ehem,çok önemli,29,50,33,33,45
26018,kılıcına,"kalas, cetvel tahtası gibi kalınlığı eninden az olan şeyler keskin ve dar tarafı yukarı gelmek üzere, kılıçlama",12,50,12,12,37
1596,andık,sırtlan,33,40,33,33,33
46424,zağara,yakanın üzerine dikilen kürk,18,33,19,19,30
989,alelacele,çabucak,25,29,27,27,30
31081,nispet,oran,20,0,20,20,20
39672,tatil,"eğlenmek, dinlenmek amacıyla çalışmadan geçirilen süre",10,40,11,11,24
2150,armada,donanma,46,50,46,46,46
2558,atamak,"birini bir göreve getirmek, tayin etmek",18,50,14,14,45
31403,okkalamak,"gereğinden çok övmek veya ilgi göstermek, koltuklamak, pohpohlamak",24,67,23,23,60
20622,kakalamak,kakmak,80,67,80,80,80
48290,çullanmak,alta almak için birinin üzerine abanmak,29,56,22,22,56
39282,tane,"herhangi bir sayıda olan şey, adet",16,50,22,22,30
30265,müstakilen,bağımsız olarak,32,30,33,33,33
18767,illet,sebep,20,20,20,20,20
22021,katar,tren,44,57,44,44,44
27231,maarif,bilgi ve kültür,10,17,11,11,15
27615,malul,hasta (kimse),11,20,12,12,18
6173,biçtirmek,biçme işini yaptırmak,47,56,43,43,45
47397,çavlan,şelale,33,33,36,36,36
34138,rapor,"herhangi bir işte, bir konuda yapılan inceleme, araştırma sonucunu, düşünceleri veya tespit edilenleri bildiren yazı, yazanak",8,40,5,5,24
16865,harmani,"bütün vücudu saran, kolsuz ve bazen kukuletalı bir tür üst giysisi",14,57,12,12,34
23828,koli,posta paketi,25,50,25,25,45
11496,edim,i̇nsan davranışı,10,25,20,20,22
3072,ayrıklık,kural dışılık,48,50,38,38,48
16675,hanek,"söz, konuşma",12,20,13,13,18
24948,kural,"davranışlarımıza yön veren, uyulması gereken ilke",11,40,12,12,24
6054,bitirmek,"bitmesini sağlamak, sona erdirmek, tüketmek, tamamlamak, sonuçlandırmak",20,62,22,22,37
29827,muzlim,"gizli, belirsiz",29,50,30,30,47
7431,canfes,"üzerinde desen bulunmayan, ince dokunmuş, parlak, tok, ipekli kumaş",8,33,12,12,38
37525,statü,heykel,0,0,0,0,0
37346,sorumluluk,"kişinin kendi davranışlarını veya kendi yetki alanına giren herhangi bir olayın sonuçlarını üstlenmesi, sorum, mesuliyet",11,50,11,12,34
46153,yılgı,fobi,0,0,0,0,0
19782,izafe,"katma, ekleme, ilave etme",20,60,21,21,54
5975,birisi,herhangi bir kimse,42,67,42,42,60
50635,şifa,"bedensel veya ruhsal bir hastalığın son bulması, hastalıktan kurtulma, onma",5,25,5,5,15
4285,bari,"hiç olmazsa, hiç değilse, o hâlde, öyleyse",9,25,5,6,15
35992,seferlik,herhangi bir defaya yetecek miktarda olan,20,38,24,24,34
43110,variyetli,zengin,27,36,27,27,32
30969,nevrasteni,"baş ağrıları, sindirim güçlükleri vb. fiziksel rahatsızlıklar ve ruhsal görevlerde gevşeme ve bitkinlik biçiminde görülen, sinirsel güçlerin zayıflamasından doğan nevroz, sinir argınlığı",10,40,9,9,30
27187,losyon,"deri ve saç bakımında kullanılan alkollü veya alkolsüz, kokulu sıvı",11,33,14,14,20
20244,jinekoloji,kadın hastalıkları,21,20,14,14,21
39634,tasfiye,"bir ticaret kuruluşunun batması, kapanması vb. sebepler üzerine hesapların kesilmesi, alacaklılara, ortada kalan mal ve paradan paylarına düşen miktarın verilmesi, likidasyon",7,43,7,7,26
31266,nöbetleşe,"sırayla, dönüşümlü olarak, dönenceli, münavebeli",21,44,21,21,45
29560,muhtasar,kısaltılmış olan,17,25,17,17,22
40713,termik,"isının üretilmesini, iletilmesini ve kullanılmasını inceleyen fizik dalı",13,33,13,13,20
14589,genellik,genel düşüncenin veya kavramın özelliği,30,62,32,32,64
44531,yatçı,yat ile seyahat etmeyi seven kimse,15,60,16,16,45
30605,nakkare,"mehterhanede yer alan, birbirine bağlı iki yarım küre benzeri ve iki değnekle vurularak çalınan bir davul türü",10,43,12,13,26
24915,kunduz,"kemirgenlerden, kuyruğu geniş ve yassı, art ayak parmaklarının arası perdeli, ağaçları kemirerek beslenen, su kıyılarında yaşayan, yuvalar ve su setleri kuran, postu değerli bir hayvan, kastor (castor fiber)",5,50,5,5,30
9310,devrim,"belli bir alanda hızlı, köklü ve nitelikli değişiklik",10,33,14,14,28
33829,puhu,"baykuşgillerden, orman, dağ ve kayalıklarda yaşayan, uzunluğu yaklaşık 65 santimetre, sırtı koyu kahverengi bir tür kuş (bubo bubo)",4,25,5,5,15
14010,füru,"dallar, kollar, ayrıntılar",7,25,7,7,20
13251,fasile,familya,62,67,62,62,62
1439,amilaz,nişastayı parçalayarak şekere çeviren bir enzim,15,50,16,16,45
23020,kerevet,"üzerine şilte serilerek yatmaya veya oturmaya yarayan, duvara bitişik, ayakları olan, tahtadan sedir",11,43,14,14,26
14028,füzyon,"birleşme, kaynaşma",17,33,18,18,36
33911,pürüz,"bir şeyin düzgünlüğünü bozacak çıkıntı, gedik veya kusur",10,40,8,8,20
30047,mülakat,"bir işe alınacak kişiler arasından seçim yapabilmek amacıyla kendileriyle karşılıklı konuşma, görüşme",9,43,10,10,30
9865,diyalog,karşılıklı konuşma,24,29,24,24,26
37020,sivil,askerî olmayan,21,20,22,22,22
16427,hahha,"alaylı, yapmacıklı gülerken çıkan ses",10,20,10,10,18
43063,vandalizm,"vandal olma yanlısı, vandallık",36,67,32,32,60
21106,kandaş,"aynı kanı taşıyan, aynı soydan olanlardan her biri",18,50,22,24,38
3914,bahtiyar,mutlu,15,20,15,15,18
2326,arşınlamak,"amaçsız, geniş adımlarla dolaşmak",37,60,39,39,54
9572,diktirmek,dikme işini yaptırmak,47,56,47,47,50
5680,bildirmek,herhangi bir şeyi haber vermek,36,44,36,36,48
43620,vâkıâ,gerçi,0,0,0,0,0
36001,sefir,elçi,44,50,50,50,60
49809,üzmek,"bir şeyi gerip çekerek gevşetmek, sürterek aşındırmak",10,40,11,11,45
25493,köprü,olmayan dişlerin yerini tutmak veya takma dişleri ağızdaki dişlere sağlam tutturmak amacıyla yapılan diş protezi,5,40,5,5,40
18071,hırlamak,"köpek, saldırmadan önce hırıltıyla ses çıkarmak",29,62,31,31,56
9753,direksiyon,"taşıta istenilen yönü vermeye ve taşıtı belirli bir doğrultuda götürmeye yarayan düzenek, yönelteç",11,40,16,16,24
32333,pahalı,"fiyatı yüksek olan, ucuz karşıtı",16,33,17,17,30
25742,külliye,"belli bir idari, ekonomik, kültürel ve sosyal amaca yönelik çeşitli kuruluşların toplu bir biçimde bulunduğu yer.",12,57,9,9,30
1500,anaforlu,"akıntılı, cereyanlı",30,38,31,31,34
37267,sonra,"daha ileri bir zamanda, müteakiben, önce karşıtı",8,40,8,8,24
46042,yüznumara,tuvalet,25,31,27,27,27
1834,anıtsal,"anıt niteliğinde olan, anıta benzeyen, abidevi",19,57,24,24,61
36229,senkroni,eş zamanlılık,29,25,29,29,29
13042,eşitsiz,eşit olmayan,42,57,42,42,51
39187,talan,yağma,40,44,40,40,40
43564,vurgusuz,vurgu ile söylenmeyen,41,62,36,36,66
17575,hidrografi,su bilgisi,30,32,30,30,30
50921,şırlağan,susam yağı,22,27,22,22,22
30397,müzaheret,"yardım etme, arkalama, destekleme, arka çıkma",19,44,20,20,45
16958,hasılı,"sözün kısası, kısacası",29,50,32,32,57
45254,yetişim,"öğretmen olabilmek için alınan mesleki eğitim derslerinin bütünü, formasyon",12,43,13,13,26
12194,epifit,üst bitken,25,33,27,27,31
36053,sekretarya,yönetici asistanlığı,27,30,28,28,28
83,ablatif,çıkma durumu,11,14,11,11,13
5599,beşinci,"beş sayısının sıra sıfatı, sırada dördüncüden sonra gelen",16,43,17,17,39
32095,oturmuş,"yerleşik, yerleşmiş, güçlenmiş, stabil",13,43,20,20,39
9833,diskçi,disk atan kimse,48,67,50,50,72
50054,ışıklı,"neşe veren, sevinç yaratan, mutlu",10,17,6,6,15
33787,psikanaliz,ruhsal çözümleme,31,40,35,35,35
16460,hakikatsiz,gerçek olmayan,17,21,17,17,17
38021,sündürme,taze peynir ve şekerle yapılan bir tatlı,12,38,13,13,45
13075,eşofman,"genellikle spor çalışmalarında giyilen, pamuklu veya sentetik kumaştan, iki parçalı giysi",10,43,11,11,26
3848,badas,"harman kaldırıldıktan sonra yerde kalan toprak, çöp ve samanla karışık tahıl taneleri, harman döküntüsü",7,40,8,9,24
2495,astronomik,gök bilimsel,9,10,19,19,18
1764,antikalık,tuhaflık,59,67,59,59,59
43692,yahut,"veya, ya da",25,40,27,27,36
42080,tıbbiye,"doktor yetiştiren öğretim kuruluşu, tıp fakültesi",11,43,15,15,49
31088,nispetli,oranlı,29,17,29,29,29
48162,çocuk,"bebeklik ile erginlik arasındaki gelişme döneminde bulunan oğlan veya kız, uşak",7,40,7,7,30
34393,retorik,"güzel söz söyleme, hitabet sanatı",10,29,11,11,26
1728,anofel,sıtma mikrobunu aşılayan bir tür sivrisinek (anopheles maculipennis),14,67,14,14,40
19872,içerik,"bir cümle veya yargıda açıkça söylenmemekle birlikte var olduğu anlaşılabilen, zımni",13,67,12,12,48
32773,patetik,"dokunaklı, etkili",33,43,35,35,39
13426,ferah,"kalp, gönül, iç vb.nin sıkıntısız, tasasız olma durumu",3,20,8,8,12
29742,musır,"bir söz veya düşüncede direnen, ayak direyen (kimse)",7,40,8,8,24
27046,limitsiz,"sınırsız, herhangi bir kısıtlama olmayan",12,25,21,21,22
6616,brüt,darası çıkarılmadan tartılan (ağırlık),10,25,11,11,20
49308,özden,"i̇çten, candan, samimi",15,40,26,26,45
5953,birikimci,"tasarruf yapan, para vb. değerli şeyleri biriktiren kimse",21,67,25,25,60
13017,eşey,cinsiyet,17,25,17,17,22
2436,asla,"sakın, zinhar",24,25,25,25,24
28952,mikrofon,elektrik akımı etkisiyle sesi uzakta bulunan alıcıya ulaştıran araç,13,25,14,14,15
35759,saymaca,"gerçekte öyle olmadığı hâlde öyleymiş gibi kabul edilen, itibari, nominal",12,29,11,11,25
12152,enlice,eni biraz geniş,38,50,38,38,57
27429,mahsur,"kuşatılmış, sarılmış, çevrilmiş",16,33,24,24,30
37172,sokum,lokma,60,60,60,60,60
8058,cıvıldamak,cıvıl cıvıl ötmek,52,60,54,70,63
17377,hektolitre,yüz litrelik hacim ölçü birimi (hl),22,30,31,31,51
38828,tabetmek,basmak,43,50,43,43,43
4517,baterist,"orkestrada vurmalı çalgı takımını kullanan, davulcu",10,38,14,14,34
43030,vakur,ağırbaşlı,29,20,29,29,29
32484,papikçi,sokak satıcısı,19,29,20,20,30
15471,gölgelemek,resimde gölge oluşturmak,47,60,50,50,50
26597,kızamıkçık,"kızamığa benzeyen, ona göre hafif geçen döküntülü bir hastalık",25,60,19,19,60
4768,bağlık,"bağ yeri, üzüm bağları çok olan yer",29,67,32,32,60
36899,sinerji,artı güç,13,14,15,15,15
8990,depozit,güvence akçesi,19,31,21,21,28
30293,müstevli,salgın,29,33,31,31,31
22462,kayıtlı,"kaydı yapılmış, kayda geçirilmiş olan",27,57,29,29,51
41709,tutmak,bir kimsenin yerini almak,19,50,19,19,45
14019,fütürist,gelecekçi,12,12,14,14,14
29438,mucir,kiraya veren kimse,17,20,26,26,34
39982,tebliğ,bildirme,43,50,43,43,43
13615,filiz,"tohumdan veya tomurcuktan çıkan körpe ve küçük dal, sürgün, ışkın, eşkin (ii), cımbar, çıvgın, şıvgın",4,20,4,4,12
29428,muazzam,alışılmışın sınırlarını aşan,17,29,17,17,26
37303,sopa,"dayak, kötek",12,25,14,14,22
16320,haberlik,haber durumunda olan,43,62,43,43,64
39525,tarik,yol,0,0,0,0,0
2440,aslanağzı,havuz kenarlarına konulan ve ağzından su akan aslan biçiminde süs taşı,20,56,23,23,76
